"","alpha_hat_ij_Caryophyllaceae","focal","year","complexity.plant","complexity.animal"
"570",0.198736256636629,"HOMA","All","family","family"
"571",0.226752961717248,"HOMA","All","family","family"
"572",0.026027107164736,"HOMA","All","family","family"
"573",0.167777556513412,"HOMA","All","family","family"
"574",0.255719894710532,"HOMA","All","family","family"
"575",0.141223595485176,"HOMA","All","family","family"
"576",-0.00786165868997546,"HOMA","All","family","family"
"577",0.0831117383445246,"HOMA","All","family","family"
"578",-0.00624678642654375,"HOMA","All","family","family"
"579",-0.0968359162441645,"HOMA","All","family","family"
"580",0.149374154573885,"HOMA","All","family","family"
"581",0.269124628135488,"HOMA","All","family","family"
"582",0.0567384632393875,"HOMA","All","family","family"
"583",0.0693897069356919,"HOMA","All","family","family"
"584",0.10314491585416,"HOMA","All","family","family"
"585",-0.0267837030413237,"HOMA","All","family","family"
"586",0.121190222365297,"HOMA","All","family","family"
"587",0.202778557855136,"HOMA","All","family","family"
"588",0.229394053024195,"HOMA","All","family","family"
"589",0.101423235393074,"HOMA","All","family","family"
"590",0.197631327113278,"HOMA","All","family","family"
"591",0.136260365408376,"HOMA","All","family","family"
"592",-0.138993135978782,"HOMA","All","family","family"
"593",0.00155273678231072,"HOMA","All","family","family"
"594",0.159970581127186,"HOMA","All","family","family"
"595",0.282107012255336,"HOMA","All","family","family"
"596",0.145138069840009,"HOMA","All","family","family"
"597",0.145164688247126,"HOMA","All","family","family"
"598",0.257277797755699,"HOMA","All","family","family"
"599",0.18140944323078,"HOMA","All","family","family"
"600",0.155817411262171,"HOMA","All","family","family"
"601",0.129191159038628,"HOMA","All","family","family"
"602",0.261854214585105,"HOMA","All","family","family"
"603",0.0882527976630183,"HOMA","All","family","family"
"604",0.0897366302144453,"HOMA","All","family","family"
"605",0.146145381631162,"HOMA","All","family","family"
"606",0.0834401312628523,"HOMA","All","family","family"
"607",0.0938901190571217,"HOMA","All","family","family"
"608",0.219584274227342,"HOMA","All","family","family"
"609",0.0776345470619226,"HOMA","All","family","family"
"610",0.332725103094217,"HOMA","All","family","family"
"611",-0.0615895069077708,"HOMA","All","family","family"
"612",0.0154496922325467,"HOMA","All","family","family"
"613",0.0986647103581972,"HOMA","All","family","family"
"614",0.151364989249023,"HOMA","All","family","family"
"615",0.108136459777624,"HOMA","All","family","family"
"616",0.178767338578608,"HOMA","All","family","family"
"617",0.20023899689231,"HOMA","All","family","family"
"618",0.100036521872202,"HOMA","All","family","family"
"619",0.177536891894478,"HOMA","All","family","family"
"620",0.159821559780867,"HOMA","All","family","family"
"621",0.0451121109049712,"HOMA","All","family","family"
"622",0.0368468018139014,"HOMA","All","family","family"
"623",0.0219562515931575,"HOMA","All","family","family"
"624",0.0698622266045239,"HOMA","All","family","family"
"625",0.129832737054134,"HOMA","All","family","family"
"626",-0.0213392226682241,"HOMA","All","family","family"
"627",0.24387475835652,"HOMA","All","family","family"
"628",0.0625553471071802,"HOMA","All","family","family"
"629",0.0183667499027593,"HOMA","All","family","family"
"630",-0.000635036913259279,"HOMA","All","family","family"
"631",-0.0032635040149821,"HOMA","All","family","family"
"632",0.256523152412742,"HOMA","All","family","family"
"633",0.141272717504592,"HOMA","All","family","family"
"634",0.225574499378228,"HOMA","All","family","family"
"635",-0.0241638310674239,"HOMA","All","family","family"
"636",0.16939760448296,"HOMA","All","family","family"
"637",0.144659476001679,"HOMA","All","family","family"
"638",0.189852890471453,"HOMA","All","family","family"
"639",0.0633599023677112,"HOMA","All","family","family"
"640",-0.0879980035742909,"HOMA","All","family","family"
"641",0.162118880814511,"HOMA","All","family","family"
"642",0.018970623823922,"HOMA","All","family","family"
"643",0.0626107232398685,"HOMA","All","family","family"
"644",0.224158717787527,"HOMA","All","family","family"
"645",0.0396091118940298,"HOMA","All","family","family"
"646",0.113534910883578,"HOMA","All","family","family"
"647",0.167939838087136,"HOMA","All","family","family"
"648",0.11098715411731,"HOMA","All","family","family"
"649",0.164125880410404,"HOMA","All","family","family"
"650",0.313083662823787,"HOMA","All","family","family"
"651",0.183920017712268,"HOMA","All","family","family"
"652",0.0668575818094792,"HOMA","All","family","family"
"653",0.0537125982109607,"HOMA","All","family","family"
"654",0.212851475859208,"HOMA","All","family","family"
"655",-0.0293515087948786,"HOMA","All","family","family"
"656",0.119537256840933,"HOMA","All","family","family"
"657",0.127656526857999,"HOMA","All","family","family"
"658",0.114503356308304,"HOMA","All","family","family"
"659",0.111928570479058,"HOMA","All","family","family"
"660",0.0746904608030616,"HOMA","All","family","family"
"661",0.206399126159373,"HOMA","All","family","family"
"662",0.179333576093882,"HOMA","All","family","family"
"663",0.213257312586683,"HOMA","All","family","family"
"664",0.078749991632391,"HOMA","All","family","family"
"665",0.133339420293134,"HOMA","All","family","family"
"666",0.0556093817674175,"HOMA","All","family","family"
"667",-0.0826412904112335,"HOMA","All","family","family"
"668",0.0406724461728232,"HOMA","All","family","family"
"669",0.0733154080065066,"HOMA","All","family","family"
"670",0.0943829773690315,"HOMA","All","family","family"
"671",0.0220517161892617,"HOMA","All","family","family"
"672",0.025132126291231,"HOMA","All","family","family"
"673",0.0805676927175778,"HOMA","All","family","family"
"674",0.0488816648864812,"HOMA","All","family","family"
"675",0.116315295703618,"HOMA","All","family","family"
"676",0.234853138805229,"HOMA","All","family","family"
"677",0.267249456270008,"HOMA","All","family","family"
"678",0.00128709802946236,"HOMA","All","family","family"
"679",0.0417343427507488,"HOMA","All","family","family"
"680",0.15410225222182,"HOMA","All","family","family"
"681",0.143244559114509,"HOMA","All","family","family"
"682",0.22605567207864,"HOMA","All","family","family"
"683",0.207476158578897,"HOMA","All","family","family"
"684",-0.0034737437373511,"HOMA","All","family","family"
"685",0.121661488916972,"HOMA","All","family","family"
"686",0.273472538231823,"HOMA","All","family","family"
"687",0.0608824185982066,"HOMA","All","family","family"
"688",0.19966791477101,"HOMA","All","family","family"
"689",0.334792446441989,"HOMA","All","family","family"
"690",0.257813860048822,"HOMA","All","family","family"
"691",0.0307189297792183,"HOMA","All","family","family"
"692",0.176339192460739,"HOMA","All","family","family"
"693",0.217058548345953,"HOMA","All","family","family"
"694",-0.0294746644694283,"HOMA","All","family","family"
"695",0.163935530090413,"HOMA","All","family","family"
"696",0.0906195797459917,"HOMA","All","family","family"
"697",-0.0357332090574863,"HOMA","All","family","family"
"698",0.13089638435187,"HOMA","All","family","family"
"699",0.277939170034168,"HOMA","All","family","family"
"700",0.156682400841187,"HOMA","All","family","family"
"701",0.353553494890732,"HOMA","All","family","family"
"702",0.103931311499835,"HOMA","All","family","family"
"703",0.123205400443696,"HOMA","All","family","family"
"704",-0.026374714903791,"HOMA","All","family","family"
"705",0.0463306479422212,"HOMA","All","family","family"
"706",0.229286079367948,"HOMA","All","family","family"
"707",0.0310003132408878,"HOMA","All","family","family"
"708",-0.032392505046037,"HOMA","All","family","family"
"709",0.122311128797,"HOMA","All","family","family"
"710",0.00666151699292983,"HOMA","All","family","family"
"711",0.194094593572889,"HOMA","All","family","family"
"712",0.137553518752856,"HOMA","All","family","family"
"713",0.111926859648317,"HOMA","All","family","family"
"714",0.194020466129119,"HOMA","All","family","family"
"715",0.0561068018991184,"HOMA","All","family","family"
"716",0.142929202622682,"HOMA","All","family","family"
"717",0.0393259694381545,"HOMA","All","family","family"
"718",0.248003583617816,"HOMA","All","family","family"
"719",0.243406621856091,"HOMA","All","family","family"
"720",0.264393598439683,"HOMA","All","family","family"
"721",0.18653056838427,"HOMA","All","family","family"
"722",0.0582801390633281,"HOMA","All","family","family"
"723",0.0721770225426408,"HOMA","All","family","family"
"724",0.0278093423951036,"HOMA","All","family","family"
"725",0.206741614624754,"HOMA","All","family","family"
"726",0.224521025076759,"HOMA","All","family","family"
"727",0.214927770729239,"HOMA","All","family","family"
"728",0.0674682408613443,"HOMA","All","family","family"
"729",0.178526665289453,"HOMA","All","family","family"
"730",-0.015157634951359,"HOMA","All","family","family"
"731",0.229198563587968,"HOMA","All","family","family"
"732",0.170065342412589,"HOMA","All","family","family"
"733",0.0983096604771514,"HOMA","All","family","family"
"734",0.254761993960996,"HOMA","All","family","family"
"735",0.102378317616568,"HOMA","All","family","family"
"736",0.0742847885679974,"HOMA","All","family","family"
"737",0.0843126712629774,"HOMA","All","family","family"
"738",0.0179276152161456,"HOMA","All","family","family"
"739",0.124366479443104,"HOMA","All","family","family"
"740",0.200799709897196,"HOMA","All","family","family"
"741",0.175631935204231,"HOMA","All","family","family"
"742",0.0406502692822641,"HOMA","All","family","family"
"743",0.131033922240641,"HOMA","All","family","family"
"744",0.0370205671318313,"HOMA","All","family","family"
"745",0.0925520539162019,"HOMA","All","family","family"
"746",0.0673092077952482,"HOMA","All","family","family"
"747",0.0971259729159306,"HOMA","All","family","family"
"748",0.197885324649641,"HOMA","All","family","family"
"749",0.127774168659613,"HOMA","All","family","family"
"750",0.121994419550751,"HOMA","All","family","family"
"751",0.062546261898573,"HOMA","All","family","family"
"752",0.107476960452069,"HOMA","All","family","family"
"753",0.217191751871001,"HOMA","All","family","family"
"754",0.163682239021801,"HOMA","All","family","family"
"755",0.305525597767879,"HOMA","All","family","family"
"756",0.115121787530867,"HOMA","All","family","family"
"757",0.0183620005399312,"HOMA","All","family","family"
"758",0.0284647420216169,"HOMA","All","family","family"
"759",0.0291716041621841,"HOMA","All","family","family"
"760",0.110975091102154,"HOMA","All","family","family"
"761",0.193960625084212,"HOMA","All","family","family"
"762",0.123606428914155,"HOMA","All","family","family"
"763",0.162864249569264,"HOMA","All","family","family"
"764",0.0856123946457155,"HOMA","All","family","family"
"765",-0.00414150380452094,"HOMA","All","family","family"
"766",0.0461045450989519,"HOMA","All","family","family"
"767",0.0715288557414626,"HOMA","All","family","family"
"768",-0.0882167209844177,"HOMA","All","family","family"
"769",0.0455587802147044,"HOMA","All","family","family"
"770",0.00374510675712325,"HOMA","All","family","family"
"771",0.096102830438942,"HOMA","All","family","family"
"772",0.208222846045185,"HOMA","All","family","family"
"773",0.159057633358542,"HOMA","All","family","family"
"774",0.193798771586787,"HOMA","All","family","family"
"775",0.120608361746483,"HOMA","All","family","family"
"776",0.113055838446568,"HOMA","All","family","family"
"777",0.295291057416881,"HOMA","All","family","family"
"778",0.248348236114991,"HOMA","All","family","family"
"779",0.120361150170377,"HOMA","All","family","family"
"780",0.176415124590599,"HOMA","All","family","family"
"781",0.0605828401946782,"HOMA","All","family","family"
"782",0.0423800311859299,"HOMA","All","family","family"
"783",0.141095071297695,"HOMA","All","family","family"
"784",0.152876961004739,"HOMA","All","family","family"
"785",0.207808105092356,"HOMA","All","family","family"
"786",0.0101047453271508,"HOMA","All","family","family"
"787",0.129647739118447,"HOMA","All","family","family"
"788",-0.00503405916556576,"HOMA","All","family","family"
"789",0.170958689081911,"HOMA","All","family","family"
"790",0.193888555861952,"HOMA","All","family","family"
"791",-0.04100949634534,"HOMA","All","family","family"
"792",0.196256138216773,"HOMA","All","family","family"
"793",0.179940648865503,"HOMA","All","family","family"
"794",0.202244011039587,"HOMA","All","family","family"
"795",0.195583695574268,"HOMA","All","family","family"
"796",0.0974131414221751,"HOMA","All","family","family"
"797",0.134814448785682,"HOMA","All","family","family"
"798",0.174754119106893,"HOMA","All","family","family"
"799",-0.0113263782391246,"HOMA","All","family","family"
"800",-0.0402387756809175,"HOMA","All","family","family"
"801",0.0976596390596052,"HOMA","All","family","family"
"802",0.120623033638793,"HOMA","All","family","family"
"803",0.234904229287964,"HOMA","All","family","family"
"804",0.259692669918666,"HOMA","All","family","family"
"805",0.0942030611369924,"HOMA","All","family","family"
"806",0.140942116472747,"HOMA","All","family","family"
"807",0.0790899141744972,"HOMA","All","family","family"
"808",0.117724024488814,"HOMA","All","family","family"
"809",0.0124360856771291,"HOMA","All","family","family"
"810",0.218010420104418,"HOMA","All","family","family"
"811",0.146960487006663,"HOMA","All","family","family"
"812",0.208438473174736,"HOMA","All","family","family"
"813",0.111543437182565,"HOMA","All","family","family"
