"","beta_plant_hat_ijk_LEMA_SCLA","focal","year","complexity.plant","complexity.animal"
"513",0.0360101007475997,"CETE","All","code.plant","species"
"514",0.210370929667287,"CETE","All","code.plant","species"
"515",-0.0195228340541499,"CETE","All","code.plant","species"
"516",0.00616021383343424,"CETE","All","code.plant","species"
"517",-0.0646897115225533,"CETE","All","code.plant","species"
"518",0.0853564919493401,"CETE","All","code.plant","species"
"519",-0.0102751233131037,"CETE","All","code.plant","species"
"520",0.0236902378381709,"CETE","All","code.plant","species"
"521",-0.178749321419215,"CETE","All","code.plant","species"
"522",0.0227100493769343,"CETE","All","code.plant","species"
"523",-0.0152487085032665,"CETE","All","code.plant","species"
"524",-0.100982074424268,"CETE","All","code.plant","species"
"525",-0.060630053943413,"CETE","All","code.plant","species"
"526",0.0726861448843432,"CETE","All","code.plant","species"
"527",-0.144376588569901,"CETE","All","code.plant","species"
"528",0.219224031396991,"CETE","All","code.plant","species"
"529",0.0614144646397816,"CETE","All","code.plant","species"
"530",0.0343152417229811,"CETE","All","code.plant","species"
"531",-0.00533594468360288,"CETE","All","code.plant","species"
"532",-0.124751098261086,"CETE","All","code.plant","species"
"533",-0.0751308261049743,"CETE","All","code.plant","species"
"534",0.184008156305292,"CETE","All","code.plant","species"
"535",0.0470171069369882,"CETE","All","code.plant","species"
"536",-0.0303029690737544,"CETE","All","code.plant","species"
"537",-0.0410342169444493,"CETE","All","code.plant","species"
"538",-0.0094428973682017,"CETE","All","code.plant","species"
"539",-0.0882249269800753,"CETE","All","code.plant","species"
"540",-0.0813533183156324,"CETE","All","code.plant","species"
"541",-0.0726996753013029,"CETE","All","code.plant","species"
"542",0.0232215254396777,"CETE","All","code.plant","species"
"543",-0.149216259895597,"CETE","All","code.plant","species"
"544",-0.0232607199853631,"CETE","All","code.plant","species"
"545",-0.00721292486995961,"CETE","All","code.plant","species"
"546",-0.0705959764849968,"CETE","All","code.plant","species"
"547",0.0807387288218486,"CETE","All","code.plant","species"
"548",-0.06968482326376,"CETE","All","code.plant","species"
"549",-0.0235136224392969,"CETE","All","code.plant","species"
"550",0.210763573345149,"CETE","All","code.plant","species"
"551",0.114888021563648,"CETE","All","code.plant","species"
"552",-0.0751582317960812,"CETE","All","code.plant","species"
"553",-0.0255024237262849,"CETE","All","code.plant","species"
"554",0.0675408469208405,"CETE","All","code.plant","species"
"555",0.0404207791106952,"CETE","All","code.plant","species"
"556",0.0491457049227391,"CETE","All","code.plant","species"
"557",0.027835996769406,"CETE","All","code.plant","species"
"558",-0.0626737164478851,"CETE","All","code.plant","species"
"559",-0.0908649756985067,"CETE","All","code.plant","species"
"560",-0.137079461613997,"CETE","All","code.plant","species"
"561",-0.138686413058412,"CETE","All","code.plant","species"
"562",-0.120320059371847,"CETE","All","code.plant","species"
"563",-0.0150979190167772,"CETE","All","code.plant","species"
"564",0.0733609441509906,"CETE","All","code.plant","species"
"565",-0.0595027514924374,"CETE","All","code.plant","species"
"566",-0.137418968556648,"CETE","All","code.plant","species"
"567",-0.0797405416533349,"CETE","All","code.plant","species"
"568",0.00116046426024408,"CETE","All","code.plant","species"
"569",-0.252408349644081,"CETE","All","code.plant","species"
"570",-0.00350591189209526,"CETE","All","code.plant","species"
"571",-0.0157038445617361,"CETE","All","code.plant","species"
"572",-0.163776616715312,"CETE","All","code.plant","species"
"573",-0.013358901822491,"CETE","All","code.plant","species"
"574",0.0722236212723366,"CETE","All","code.plant","species"
"575",-0.0159236742316401,"CETE","All","code.plant","species"
"576",-0.00674682396126602,"CETE","All","code.plant","species"
"577",0.148204966597917,"CETE","All","code.plant","species"
"578",-0.0778809306857962,"CETE","All","code.plant","species"
"579",-0.00201854605523866,"CETE","All","code.plant","species"
"580",0.117878029710762,"CETE","All","code.plant","species"
"581",0.227527762489582,"CETE","All","code.plant","species"
"582",-0.0741163048453393,"CETE","All","code.plant","species"
"583",0.0401263934458327,"CETE","All","code.plant","species"
"584",-0.132210747472744,"CETE","All","code.plant","species"
"585",0.158939778892171,"CETE","All","code.plant","species"
"586",-0.211657093639455,"CETE","All","code.plant","species"
"587",0.102267007167966,"CETE","All","code.plant","species"
"588",-0.222775179700322,"CETE","All","code.plant","species"
"589",0.124127073458068,"CETE","All","code.plant","species"
"590",0.216832624614398,"CETE","All","code.plant","species"
"591",0.0662959553876743,"CETE","All","code.plant","species"
"592",0.113100521542427,"CETE","All","code.plant","species"
"593",-0.115358816683687,"CETE","All","code.plant","species"
"594",-0.0348079515930281,"CETE","All","code.plant","species"
"595",0.263608305674072,"CETE","All","code.plant","species"
"596",0.0368647478349258,"CETE","All","code.plant","species"
"597",-0.0334446935494128,"CETE","All","code.plant","species"
"598",0.127749717691428,"CETE","All","code.plant","species"
"599",-0.0473185968161286,"CETE","All","code.plant","species"
"600",0.027192266185371,"CETE","All","code.plant","species"
"601",-0.0505157572306457,"CETE","All","code.plant","species"
"602",-0.0402101086553337,"CETE","All","code.plant","species"
"603",-0.0162464210801353,"CETE","All","code.plant","species"
"604",-0.0439750890183425,"CETE","All","code.plant","species"
"605",0.0990557256669489,"CETE","All","code.plant","species"
"606",0.0102742009063901,"CETE","All","code.plant","species"
"607",0.00439011728107408,"CETE","All","code.plant","species"
"608",-0.0136944645786128,"CETE","All","code.plant","species"
"609",0.0736621147483552,"CETE","All","code.plant","species"
"610",0.0454998679492578,"CETE","All","code.plant","species"
"611",0.0155370463897508,"CETE","All","code.plant","species"
"612",0.118595225555797,"CETE","All","code.plant","species"
"613",-0.115066351097409,"CETE","All","code.plant","species"
"614",0.0683075858279818,"CETE","All","code.plant","species"
"615",0.0727759459653663,"CETE","All","code.plant","species"
"616",-0.0642137409443191,"CETE","All","code.plant","species"
"617",-0.0473517257071989,"CETE","All","code.plant","species"
"618",0.101811867578504,"CETE","All","code.plant","species"
"619",0.072495982462186,"CETE","All","code.plant","species"
"620",0.0449581251952735,"CETE","All","code.plant","species"
"621",0.215603300074677,"CETE","All","code.plant","species"
"622",0.0793479148492198,"CETE","All","code.plant","species"
"623",0.0285417430184831,"CETE","All","code.plant","species"
"624",-0.151374799717857,"CETE","All","code.plant","species"
"625",-0.0916386919171304,"CETE","All","code.plant","species"
"626",0.0420178735450158,"CETE","All","code.plant","species"
"627",0.0730022985066898,"CETE","All","code.plant","species"
"628",-0.0499179636896492,"CETE","All","code.plant","species"
"629",-0.276865860395574,"CETE","All","code.plant","species"
"630",-0.0575542221575278,"CETE","All","code.plant","species"
"631",-0.082889500841109,"CETE","All","code.plant","species"
"632",0.147160238227292,"CETE","All","code.plant","species"
"633",0.0728054989983626,"CETE","All","code.plant","species"
"634",-0.0900702254016946,"CETE","All","code.plant","species"
"635",-0.0549095173771933,"CETE","All","code.plant","species"
"636",0.188469115286129,"CETE","All","code.plant","species"
"637",0.00740415157783159,"CETE","All","code.plant","species"
"638",0.0262501493286582,"CETE","All","code.plant","species"
"639",-0.110006175559874,"CETE","All","code.plant","species"
"640",-0.0430222078458119,"CETE","All","code.plant","species"
"641",-0.0402595830810341,"CETE","All","code.plant","species"
"642",0.0847390363393143,"CETE","All","code.plant","species"
"643",-0.12108436058393,"CETE","All","code.plant","species"
"644",-0.0236504543226527,"CETE","All","code.plant","species"
"645",-0.00499997395111662,"CETE","All","code.plant","species"
"646",-0.0920506151020514,"CETE","All","code.plant","species"
"647",-0.140232516318056,"CETE","All","code.plant","species"
"648",0.123809294358688,"CETE","All","code.plant","species"
"649",0.0172048123768258,"CETE","All","code.plant","species"
"650",-0.133811754239944,"CETE","All","code.plant","species"
"651",-0.0657526490454351,"CETE","All","code.plant","species"
"652",-0.0685411593900749,"CETE","All","code.plant","species"
"653",0.107797071472993,"CETE","All","code.plant","species"
"654",0.203636329445653,"CETE","All","code.plant","species"
"655",-0.155693736762012,"CETE","All","code.plant","species"
"656",-0.141351592581074,"CETE","All","code.plant","species"
"657",-0.0296322088251794,"CETE","All","code.plant","species"
"658",0.0313608120397273,"CETE","All","code.plant","species"
"659",0.047804143642614,"CETE","All","code.plant","species"
"660",0.169751435901908,"CETE","All","code.plant","species"
"661",0.0809504886687249,"CETE","All","code.plant","species"
"662",-0.165568862310173,"CETE","All","code.plant","species"
"663",0.125154943009748,"CETE","All","code.plant","species"
"664",-0.0453123331173204,"CETE","All","code.plant","species"
"665",-0.010825756881789,"CETE","All","code.plant","species"
"666",-0.0261552457243388,"CETE","All","code.plant","species"
"667",-0.206741259595591,"CETE","All","code.plant","species"
"668",-0.174764661247249,"CETE","All","code.plant","species"
"669",-0.109943016067656,"CETE","All","code.plant","species"
"670",0.138254247961776,"CETE","All","code.plant","species"
"671",-0.12674663267808,"CETE","All","code.plant","species"
"672",-0.0532807116059679,"CETE","All","code.plant","species"
"673",-0.17517146505024,"CETE","All","code.plant","species"
"674",0.00181775053635991,"CETE","All","code.plant","species"
"675",-0.186306010656152,"CETE","All","code.plant","species"
"676",0.156487419472383,"CETE","All","code.plant","species"
"677",-0.0422358430217532,"CETE","All","code.plant","species"
"678",0.0675556941251718,"CETE","All","code.plant","species"
"679",-0.237059110193454,"CETE","All","code.plant","species"
"680",-0.00499161520815006,"CETE","All","code.plant","species"
"681",0.0491984705887618,"CETE","All","code.plant","species"
"682",0.0213694605136752,"CETE","All","code.plant","species"
"683",0.00517435478186745,"CETE","All","code.plant","species"
"684",-0.0657548182452014,"CETE","All","code.plant","species"
"685",-0.0675618506216239,"CETE","All","code.plant","species"
"686",-0.170816523002117,"CETE","All","code.plant","species"
"687",0.139703740174112,"CETE","All","code.plant","species"
"688",0.121185722954957,"CETE","All","code.plant","species"
"689",0.0192339531786527,"CETE","All","code.plant","species"
"690",-0.0081750799055561,"CETE","All","code.plant","species"
"691",-0.117549970385329,"CETE","All","code.plant","species"
"692",0.120553334701392,"CETE","All","code.plant","species"
"693",0.0325679191591965,"CETE","All","code.plant","species"
"694",-0.0635017739177814,"CETE","All","code.plant","species"
"695",-0.178599021718106,"CETE","All","code.plant","species"
"696",0.0193548881377035,"CETE","All","code.plant","species"
"697",0.161186873633232,"CETE","All","code.plant","species"
"698",0.0038202150919564,"CETE","All","code.plant","species"
"699",0.160814500038617,"CETE","All","code.plant","species"
"700",0.0157399320650047,"CETE","All","code.plant","species"
"701",-0.100678444838492,"CETE","All","code.plant","species"
"702",-0.0266510795981262,"CETE","All","code.plant","species"
"703",0.036283754452231,"CETE","All","code.plant","species"
"704",0.0339678810524036,"CETE","All","code.plant","species"
"705",0.159218791707971,"CETE","All","code.plant","species"
"706",0.0217174031827836,"CETE","All","code.plant","species"
"707",0.00326689259571933,"CETE","All","code.plant","species"
"708",-0.00715154120584982,"CETE","All","code.plant","species"
"709",0.0902615931845274,"CETE","All","code.plant","species"
"710",-0.0371939540781622,"CETE","All","code.plant","species"
"711",-0.156134937039027,"CETE","All","code.plant","species"
"712",-0.164693777408406,"CETE","All","code.plant","species"
"713",0.151940234821775,"CETE","All","code.plant","species"
"714",0.0903429639698377,"CETE","All","code.plant","species"
"715",-0.0239710424505776,"CETE","All","code.plant","species"
"716",-0.126691219299964,"CETE","All","code.plant","species"
"717",0.0771863188085349,"CETE","All","code.plant","species"
"718",0.0356935671752128,"CETE","All","code.plant","species"
"719",-0.0927372040707184,"CETE","All","code.plant","species"
"720",-0.0208232064053988,"CETE","All","code.plant","species"
"721",-0.0803634485318325,"CETE","All","code.plant","species"
"722",-0.0357929985874026,"CETE","All","code.plant","species"
"723",0.131499749585972,"CETE","All","code.plant","species"
"724",-0.150535624935047,"CETE","All","code.plant","species"
"725",0.14369606378563,"CETE","All","code.plant","species"
"726",-0.250173201740744,"CETE","All","code.plant","species"
"727",0.0886712842933726,"CETE","All","code.plant","species"
"728",0.100777438584591,"CETE","All","code.plant","species"
"729",0.173726771240088,"CETE","All","code.plant","species"
"730",0.173987829694567,"CETE","All","code.plant","species"
"731",0.0499311233315169,"CETE","All","code.plant","species"
"732",-0.0690626718168671,"CETE","All","code.plant","species"
"733",0.202765697873672,"CETE","All","code.plant","species"
"734",0.0580057422696834,"CETE","All","code.plant","species"
"735",-0.105610706288341,"CETE","All","code.plant","species"
"736",-0.121707936443107,"CETE","All","code.plant","species"
