"","alpha_hat_ij_HOMA","focal","year","complexity.plant","complexity.animal"
"480",-0.13050090688877,"LEMA","2020","code.plant","species"
"481",-0.347106337033101,"LEMA","2020","code.plant","species"
"482",-0.193864245146722,"LEMA","2020","code.plant","species"
"483",-0.142753829964272,"LEMA","2020","code.plant","species"
"484",-0.214512724065333,"LEMA","2020","code.plant","species"
"485",-0.228106604902741,"LEMA","2020","code.plant","species"
"486",-0.218015763970576,"LEMA","2020","code.plant","species"
"487",-0.151562314691803,"LEMA","2020","code.plant","species"
"488",-0.137321739895106,"LEMA","2020","code.plant","species"
"489",-0.111745283584374,"LEMA","2020","code.plant","species"
"490",-0.269578873396806,"LEMA","2020","code.plant","species"
"491",-0.186709151751521,"LEMA","2020","code.plant","species"
"492",-0.245884112854698,"LEMA","2020","code.plant","species"
"493",-0.259447309627574,"LEMA","2020","code.plant","species"
"494",-0.234202925963328,"LEMA","2020","code.plant","species"
"495",-0.203988745124699,"LEMA","2020","code.plant","species"
"496",-0.143570999734142,"LEMA","2020","code.plant","species"
"497",-0.196886829696556,"LEMA","2020","code.plant","species"
"498",-0.275901501178832,"LEMA","2020","code.plant","species"
"499",-0.303409673493475,"LEMA","2020","code.plant","species"
"500",-0.219693336999452,"LEMA","2020","code.plant","species"
"501",-0.128046320766616,"LEMA","2020","code.plant","species"
"502",-0.146244957595816,"LEMA","2020","code.plant","species"
"503",-0.251397401115882,"LEMA","2020","code.plant","species"
"504",-0.159663491838275,"LEMA","2020","code.plant","species"
"505",-0.175251055011353,"LEMA","2020","code.plant","species"
"506",-0.174733631796882,"LEMA","2020","code.plant","species"
"507",-0.187173311939906,"LEMA","2020","code.plant","species"
"508",-0.223455902306857,"LEMA","2020","code.plant","species"
"509",-0.250799861292863,"LEMA","2020","code.plant","species"
"510",-0.197840832304254,"LEMA","2020","code.plant","species"
"511",-0.154603848656901,"LEMA","2020","code.plant","species"
"512",-0.198405161727236,"LEMA","2020","code.plant","species"
"513",-0.202542781702646,"LEMA","2020","code.plant","species"
"514",-0.191943503000541,"LEMA","2020","code.plant","species"
"515",-0.25689516495273,"LEMA","2020","code.plant","species"
"516",-0.269705186185228,"LEMA","2020","code.plant","species"
"517",-0.10786193588427,"LEMA","2020","code.plant","species"
"518",-0.204890252752344,"LEMA","2020","code.plant","species"
"519",-0.118990684283413,"LEMA","2020","code.plant","species"
"520",-0.13747602294933,"LEMA","2020","code.plant","species"
"521",-0.228666850221842,"LEMA","2020","code.plant","species"
"522",-0.242712430313071,"LEMA","2020","code.plant","species"
"523",-0.23225881626328,"LEMA","2020","code.plant","species"
"524",-0.199820197379653,"LEMA","2020","code.plant","species"
"525",-0.218326335097169,"LEMA","2020","code.plant","species"
"526",-0.19193779906916,"LEMA","2020","code.plant","species"
"527",-0.156984021470288,"LEMA","2020","code.plant","species"
"528",-0.13568939471991,"LEMA","2020","code.plant","species"
"529",-0.166227750075556,"LEMA","2020","code.plant","species"
"530",-0.188813621996109,"LEMA","2020","code.plant","species"
"531",-0.189390785686502,"LEMA","2020","code.plant","species"
"532",-0.26124142051006,"LEMA","2020","code.plant","species"
"533",-0.169997389653718,"LEMA","2020","code.plant","species"
"534",-0.213088782811638,"LEMA","2020","code.plant","species"
"535",-0.212239108660521,"LEMA","2020","code.plant","species"
"536",-0.252821444581717,"LEMA","2020","code.plant","species"
"537",-0.210089316981713,"LEMA","2020","code.plant","species"
"538",-0.235144001431533,"LEMA","2020","code.plant","species"
"539",-0.197357388244126,"LEMA","2020","code.plant","species"
"540",-0.15799245622736,"LEMA","2020","code.plant","species"
"541",-0.183012433391645,"LEMA","2020","code.plant","species"
"542",-0.173720411039109,"LEMA","2020","code.plant","species"
"543",-0.17170958216992,"LEMA","2020","code.plant","species"
"544",-0.195078304283479,"LEMA","2020","code.plant","species"
"545",-0.268631039046145,"LEMA","2020","code.plant","species"
"546",-0.286786391345352,"LEMA","2020","code.plant","species"
"547",-0.352443438403037,"LEMA","2020","code.plant","species"
"548",-0.128162144072462,"LEMA","2020","code.plant","species"
"549",-0.179326938083207,"LEMA","2020","code.plant","species"
"550",-0.13356691019713,"LEMA","2020","code.plant","species"
"551",-0.184698511165117,"LEMA","2020","code.plant","species"
"552",-0.145983170128991,"LEMA","2020","code.plant","species"
"553",-0.158102671592098,"LEMA","2020","code.plant","species"
"554",-0.214628523680817,"LEMA","2020","code.plant","species"
"555",-0.19923656150237,"LEMA","2020","code.plant","species"
"556",-0.093793890848878,"LEMA","2020","code.plant","species"
"557",-0.165307962190406,"LEMA","2020","code.plant","species"
"558",-0.114083682543412,"LEMA","2020","code.plant","species"
"559",-0.211907946017368,"LEMA","2020","code.plant","species"
"560",-0.158520536246218,"LEMA","2020","code.plant","species"
"561",-0.142753824033023,"LEMA","2020","code.plant","species"
"562",-0.161443858570685,"LEMA","2020","code.plant","species"
"563",-0.193634014643985,"LEMA","2020","code.plant","species"
"564",-0.192713914873915,"LEMA","2020","code.plant","species"
"565",-0.249481479177815,"LEMA","2020","code.plant","species"
"566",-0.178179950538621,"LEMA","2020","code.plant","species"
"567",-0.0984300850090628,"LEMA","2020","code.plant","species"
"568",-0.124371592708862,"LEMA","2020","code.plant","species"
"569",-0.166981355168662,"LEMA","2020","code.plant","species"
"570",-0.212427048975286,"LEMA","2020","code.plant","species"
"571",-0.0403724654807432,"LEMA","2020","code.plant","species"
"572",-0.166410619974824,"LEMA","2020","code.plant","species"
"573",-0.251986560241621,"LEMA","2020","code.plant","species"
"574",-0.174056467655659,"LEMA","2020","code.plant","species"
"575",-0.274764785019277,"LEMA","2020","code.plant","species"
"576",-0.211877266298422,"LEMA","2020","code.plant","species"
"577",-0.292385059811872,"LEMA","2020","code.plant","species"
"578",-0.144683477454242,"LEMA","2020","code.plant","species"
"579",-0.139503623782255,"LEMA","2020","code.plant","species"
"580",-0.196204906508459,"LEMA","2020","code.plant","species"
"581",-0.223788145509496,"LEMA","2020","code.plant","species"
"582",-0.244177388999522,"LEMA","2020","code.plant","species"
"583",-0.165672564708633,"LEMA","2020","code.plant","species"
"584",-0.199364030377811,"LEMA","2020","code.plant","species"
"585",-0.172067484366542,"LEMA","2020","code.plant","species"
"586",-0.177842647994831,"LEMA","2020","code.plant","species"
"587",-0.23893594622961,"LEMA","2020","code.plant","species"
"588",-0.205736686798665,"LEMA","2020","code.plant","species"
"589",-0.290165605840958,"LEMA","2020","code.plant","species"
"590",-0.214043870062,"LEMA","2020","code.plant","species"
"591",-0.151541346102385,"LEMA","2020","code.plant","species"
"592",-0.243075970360257,"LEMA","2020","code.plant","species"
"593",-0.214041006605246,"LEMA","2020","code.plant","species"
"594",-0.201766269902641,"LEMA","2020","code.plant","species"
"595",-0.185960094752179,"LEMA","2020","code.plant","species"
"596",-0.218758116040118,"LEMA","2020","code.plant","species"
"597",-0.230099699858154,"LEMA","2020","code.plant","species"
"598",-0.237400129381554,"LEMA","2020","code.plant","species"
"599",-0.202749440145537,"LEMA","2020","code.plant","species"
"600",-0.138419113389147,"LEMA","2020","code.plant","species"
"601",-0.182368418673552,"LEMA","2020","code.plant","species"
"602",-0.284604665690254,"LEMA","2020","code.plant","species"
"603",-0.118303632097741,"LEMA","2020","code.plant","species"
"604",-0.287373994851532,"LEMA","2020","code.plant","species"
"605",-0.174534659084004,"LEMA","2020","code.plant","species"
"606",-0.241091859439065,"LEMA","2020","code.plant","species"
"607",-0.0954426594212842,"LEMA","2020","code.plant","species"
"608",-0.161279374497718,"LEMA","2020","code.plant","species"
"609",-0.257430263710169,"LEMA","2020","code.plant","species"
"610",-0.189584511379677,"LEMA","2020","code.plant","species"
"611",-0.156054716171388,"LEMA","2020","code.plant","species"
"612",-0.102588200764018,"LEMA","2020","code.plant","species"
"613",-0.234706058148048,"LEMA","2020","code.plant","species"
"614",-0.101158264482607,"LEMA","2020","code.plant","species"
"615",-0.201387485761905,"LEMA","2020","code.plant","species"
"616",-0.157942534306571,"LEMA","2020","code.plant","species"
"617",-0.174202891490521,"LEMA","2020","code.plant","species"
"618",-0.160217569302442,"LEMA","2020","code.plant","species"
"619",-0.124565182375826,"LEMA","2020","code.plant","species"
"620",-0.212957655268303,"LEMA","2020","code.plant","species"
"621",-0.284812172640218,"LEMA","2020","code.plant","species"
"622",-0.113968692276329,"LEMA","2020","code.plant","species"
"623",-0.0969375708986225,"LEMA","2020","code.plant","species"
"624",-0.232317910448608,"LEMA","2020","code.plant","species"
"625",-0.230399210593402,"LEMA","2020","code.plant","species"
"626",-0.345818443363318,"LEMA","2020","code.plant","species"
"627",-0.167222429950455,"LEMA","2020","code.plant","species"
"628",-0.276156491344484,"LEMA","2020","code.plant","species"
"629",-0.138921665789697,"LEMA","2020","code.plant","species"
"630",-0.223807322624787,"LEMA","2020","code.plant","species"
"631",-0.14350460104721,"LEMA","2020","code.plant","species"
"632",-0.139856454801371,"LEMA","2020","code.plant","species"
"633",-0.21575594274036,"LEMA","2020","code.plant","species"
"634",-0.149276299123645,"LEMA","2020","code.plant","species"
"635",-0.130835108790412,"LEMA","2020","code.plant","species"
"636",-0.24539348077193,"LEMA","2020","code.plant","species"
"637",-0.241792364406826,"LEMA","2020","code.plant","species"
"638",-0.232722436847283,"LEMA","2020","code.plant","species"
"639",-0.217388803519972,"LEMA","2020","code.plant","species"
"640",-0.168581700522539,"LEMA","2020","code.plant","species"
"641",-0.141009030113269,"LEMA","2020","code.plant","species"
"642",-0.161763398444617,"LEMA","2020","code.plant","species"
"643",-0.214407601321421,"LEMA","2020","code.plant","species"
"644",-0.260028860160383,"LEMA","2020","code.plant","species"
"645",-0.169335095632028,"LEMA","2020","code.plant","species"
"646",-0.230198592174947,"LEMA","2020","code.plant","species"
"647",-0.166190895527934,"LEMA","2020","code.plant","species"
"648",-0.200396376208413,"LEMA","2020","code.plant","species"
"649",-0.108220758966424,"LEMA","2020","code.plant","species"
"650",-0.147361673847182,"LEMA","2020","code.plant","species"
"651",-0.214558476535611,"LEMA","2020","code.plant","species"
"652",-0.179341434240448,"LEMA","2020","code.plant","species"
"653",-0.248270635314191,"LEMA","2020","code.plant","species"
"654",-0.179995633041,"LEMA","2020","code.plant","species"
"655",-0.247982156324307,"LEMA","2020","code.plant","species"
"656",-0.0592227258878192,"LEMA","2020","code.plant","species"
"657",-0.161513111508118,"LEMA","2020","code.plant","species"
"658",-0.251838412778928,"LEMA","2020","code.plant","species"
"659",-0.254460762420268,"LEMA","2020","code.plant","species"
"660",-0.145314326385881,"LEMA","2020","code.plant","species"
"661",-0.167898383992835,"LEMA","2020","code.plant","species"
"662",-0.193860158608792,"LEMA","2020","code.plant","species"
"663",-0.205579208913272,"LEMA","2020","code.plant","species"
"664",-0.20483190117633,"LEMA","2020","code.plant","species"
"665",-0.11152608932502,"LEMA","2020","code.plant","species"
"666",-0.169449516346843,"LEMA","2020","code.plant","species"
"667",-0.245656769543182,"LEMA","2020","code.plant","species"
"668",-0.249894410575054,"LEMA","2020","code.plant","species"
"669",-0.191942377508249,"LEMA","2020","code.plant","species"
"670",-0.17703886421698,"LEMA","2020","code.plant","species"
"671",-0.0785450559699846,"LEMA","2020","code.plant","species"
"672",-0.181321032317136,"LEMA","2020","code.plant","species"
"673",-0.286123710194959,"LEMA","2020","code.plant","species"
"674",-0.164930756776434,"LEMA","2020","code.plant","species"
"675",-0.147811530478333,"LEMA","2020","code.plant","species"
"676",-0.185179575383392,"LEMA","2020","code.plant","species"
"677",-0.200137435928633,"LEMA","2020","code.plant","species"
"678",-0.280298177556406,"LEMA","2020","code.plant","species"
"679",-0.229364038644897,"LEMA","2020","code.plant","species"
"680",-0.260468127362443,"LEMA","2020","code.plant","species"
"681",-0.220441488702626,"LEMA","2020","code.plant","species"
"682",-0.205622902467193,"LEMA","2020","code.plant","species"
"683",-0.187602853842102,"LEMA","2020","code.plant","species"
"684",-0.220901263232766,"LEMA","2020","code.plant","species"
"685",-0.299994484287457,"LEMA","2020","code.plant","species"
"686",-0.217076965928638,"LEMA","2020","code.plant","species"
"687",-0.210085934366247,"LEMA","2020","code.plant","species"
"688",-0.239221507077511,"LEMA","2020","code.plant","species"
"689",-0.258811257320882,"LEMA","2020","code.plant","species"
"690",-0.226311005533254,"LEMA","2020","code.plant","species"
"691",-0.184823741286919,"LEMA","2020","code.plant","species"
"692",-0.267801461317535,"LEMA","2020","code.plant","species"
"693",-0.268547010020278,"LEMA","2020","code.plant","species"
"694",-0.149470254337719,"LEMA","2020","code.plant","species"
"695",-0.127152876026261,"LEMA","2020","code.plant","species"
"696",-0.233570566035319,"LEMA","2020","code.plant","species"
"697",-0.230062247539449,"LEMA","2020","code.plant","species"
"698",-0.175193987402018,"LEMA","2020","code.plant","species"
"699",-0.192710230649397,"LEMA","2020","code.plant","species"
"700",-0.196971871665076,"LEMA","2020","code.plant","species"
"701",-0.138662465064348,"LEMA","2020","code.plant","species"
"702",-0.16986225635937,"LEMA","2020","code.plant","species"
"703",-0.196685371084438,"LEMA","2020","code.plant","species"
"704",-0.292483250013984,"LEMA","2020","code.plant","species"
"705",-0.140490065341336,"LEMA","2020","code.plant","species"
"706",-0.17652345034465,"LEMA","2020","code.plant","species"
"707",-0.165280447660725,"LEMA","2020","code.plant","species"
"708",-0.105154888859513,"LEMA","2020","code.plant","species"
"709",-0.256394860040386,"LEMA","2020","code.plant","species"
"710",-0.260166390429221,"LEMA","2020","code.plant","species"
"711",-0.184075524979308,"LEMA","2020","code.plant","species"
"712",-0.208504786026657,"LEMA","2020","code.plant","species"
"713",-0.23533273147024,"LEMA","2020","code.plant","species"
"714",-0.242688684911777,"LEMA","2020","code.plant","species"
"715",-0.170979087256373,"LEMA","2020","code.plant","species"
"716",-0.15439779261698,"LEMA","2020","code.plant","species"
"717",-0.24534024376852,"LEMA","2020","code.plant","species"
"718",-0.223963413136607,"LEMA","2020","code.plant","species"
"719",-0.156120359437866,"LEMA","2020","code.plant","species"
"720",-0.135311930657838,"LEMA","2020","code.plant","species"
"721",-0.256080517507159,"LEMA","2020","code.plant","species"
"722",-0.188161141664953,"LEMA","2020","code.plant","species"
"723",-0.190817216167601,"LEMA","2020","code.plant","species"
"724",-0.265894094632822,"LEMA","2020","code.plant","species"
"725",-0.193578609963691,"LEMA","2020","code.plant","species"
"726",-0.189694106218587,"LEMA","2020","code.plant","species"
"727",-0.256510963005615,"LEMA","2020","code.plant","species"
"728",-0.310480010733157,"LEMA","2020","code.plant","species"
