"","alpha_hat_ij_Forb","focal","year","complexity.plant","complexity.animal"
"558",-0.430418518959705,"CHFU","All","class","group"
"559",-0.353869399692155,"CHFU","All","class","group"
"560",-0.447936228373012,"CHFU","All","class","group"
"561",-0.136431200147738,"CHFU","All","class","group"
"562",-0.35946541923903,"CHFU","All","class","group"
"563",-0.348190814669068,"CHFU","All","class","group"
"564",-0.431171871192793,"CHFU","All","class","group"
"565",-0.32926546020748,"CHFU","All","class","group"
"566",-0.377227098766108,"CHFU","All","class","group"
"567",-0.260910347198653,"CHFU","All","class","group"
"568",-0.462641482515764,"CHFU","All","class","group"
"569",-0.352194365949961,"CHFU","All","class","group"
"570",-0.401029619920617,"CHFU","All","class","group"
"571",-0.349241219287175,"CHFU","All","class","group"
"572",-0.343080674436302,"CHFU","All","class","group"
"573",-0.347284862477315,"CHFU","All","class","group"
"574",-0.405462655246592,"CHFU","All","class","group"
"575",-0.401920176766972,"CHFU","All","class","group"
"576",-0.365559866345874,"CHFU","All","class","group"
"577",-0.360818065041409,"CHFU","All","class","group"
"578",-0.239590260082053,"CHFU","All","class","group"
"579",-0.389289023623358,"CHFU","All","class","group"
"580",-0.15716660281507,"CHFU","All","class","group"
"581",-0.317945216695242,"CHFU","All","class","group"
"582",-0.360597593772239,"CHFU","All","class","group"
"583",-0.350883578230592,"CHFU","All","class","group"
"584",-0.314681062388189,"CHFU","All","class","group"
"585",-0.283700081132971,"CHFU","All","class","group"
"586",-0.34780220184141,"CHFU","All","class","group"
"587",-0.344100533651376,"CHFU","All","class","group"
"588",-0.339997088951765,"CHFU","All","class","group"
"589",-0.289813016390677,"CHFU","All","class","group"
"590",-0.400094293179209,"CHFU","All","class","group"
"591",-0.305719014960705,"CHFU","All","class","group"
"592",-0.30466234293188,"CHFU","All","class","group"
"593",-0.373862209585739,"CHFU","All","class","group"
"594",-0.306280897253502,"CHFU","All","class","group"
"595",-0.388475381414778,"CHFU","All","class","group"
"596",-0.462625029945932,"CHFU","All","class","group"
"597",-0.427145515703853,"CHFU","All","class","group"
"598",-0.344484007024991,"CHFU","All","class","group"
"599",-0.335833776069934,"CHFU","All","class","group"
"600",-0.373530085853113,"CHFU","All","class","group"
"601",-0.357791089215865,"CHFU","All","class","group"
"602",-0.357845528464838,"CHFU","All","class","group"
"603",-0.317317429127726,"CHFU","All","class","group"
"604",-0.329756903025357,"CHFU","All","class","group"
"605",-0.369854572270894,"CHFU","All","class","group"
"606",-0.403303913929517,"CHFU","All","class","group"
"607",-0.306349681318688,"CHFU","All","class","group"
"608",-0.217028189747218,"CHFU","All","class","group"
"609",-0.348830231466935,"CHFU","All","class","group"
"610",-0.367481343069882,"CHFU","All","class","group"
"611",-0.27822770269289,"CHFU","All","class","group"
"612",-0.430504005054184,"CHFU","All","class","group"
"613",-0.283929315889677,"CHFU","All","class","group"
"614",-0.358660484154999,"CHFU","All","class","group"
"615",-0.283862588763534,"CHFU","All","class","group"
"616",-0.402142536766586,"CHFU","All","class","group"
"617",-0.353790330939096,"CHFU","All","class","group"
"618",-0.424855588729567,"CHFU","All","class","group"
"619",-0.384706384584912,"CHFU","All","class","group"
"620",-0.358419305236924,"CHFU","All","class","group"
"621",-0.448254495881506,"CHFU","All","class","group"
"622",-0.365900102720726,"CHFU","All","class","group"
"623",-0.3833345855633,"CHFU","All","class","group"
"624",-0.398590242402495,"CHFU","All","class","group"
"625",-0.370849949613873,"CHFU","All","class","group"
"626",-0.30729419787528,"CHFU","All","class","group"
"627",-0.17009985947991,"CHFU","All","class","group"
"628",-0.460931699324737,"CHFU","All","class","group"
"629",-0.355612384356793,"CHFU","All","class","group"
"630",-0.291553437060396,"CHFU","All","class","group"
"631",-0.441920034907761,"CHFU","All","class","group"
"632",-0.330507191849254,"CHFU","All","class","group"
"633",-0.308549443375835,"CHFU","All","class","group"
"634",-0.301645426908716,"CHFU","All","class","group"
"635",-0.385224339929356,"CHFU","All","class","group"
"636",-0.379330075657071,"CHFU","All","class","group"
"637",-0.308065747786592,"CHFU","All","class","group"
"638",-0.427734697295672,"CHFU","All","class","group"
"639",-0.249607559025056,"CHFU","All","class","group"
"640",-0.373694519310815,"CHFU","All","class","group"
"641",-0.4067098811426,"CHFU","All","class","group"
"642",-0.310771233603174,"CHFU","All","class","group"
"643",-0.28474364660009,"CHFU","All","class","group"
"644",-0.592152974116304,"CHFU","All","class","group"
"645",-0.405066685048396,"CHFU","All","class","group"
"646",-0.262055068417311,"CHFU","All","class","group"
"647",-0.333909000295707,"CHFU","All","class","group"
"648",-0.360728240233433,"CHFU","All","class","group"
"649",-0.290808012928463,"CHFU","All","class","group"
"650",-0.263153899467648,"CHFU","All","class","group"
"651",-0.328116825618424,"CHFU","All","class","group"
"652",-0.29882604077899,"CHFU","All","class","group"
"653",-0.286536018642979,"CHFU","All","class","group"
"654",-0.404225054858463,"CHFU","All","class","group"
"655",-0.427996951100729,"CHFU","All","class","group"
"656",-0.344011786767074,"CHFU","All","class","group"
"657",-0.378888476370143,"CHFU","All","class","group"
"658",-0.412801833553186,"CHFU","All","class","group"
"659",-0.311286108811796,"CHFU","All","class","group"
"660",-0.386133305689412,"CHFU","All","class","group"
"661",-0.268447653601543,"CHFU","All","class","group"
"662",-0.404748913048647,"CHFU","All","class","group"
"663",-0.330666853384683,"CHFU","All","class","group"
"664",-0.298152431210126,"CHFU","All","class","group"
"665",-0.495357662172847,"CHFU","All","class","group"
"666",-0.3498469725494,"CHFU","All","class","group"
"667",-0.341052771863007,"CHFU","All","class","group"
"668",-0.241502818333623,"CHFU","All","class","group"
"669",-0.429592743459026,"CHFU","All","class","group"
"670",-0.43047369157414,"CHFU","All","class","group"
"671",-0.450377527690156,"CHFU","All","class","group"
"672",-0.332427225816421,"CHFU","All","class","group"
"673",-0.334126794533275,"CHFU","All","class","group"
"674",-0.277515882824114,"CHFU","All","class","group"
"675",-0.463287615108385,"CHFU","All","class","group"
"676",-0.386980967877398,"CHFU","All","class","group"
"677",-0.448063063577038,"CHFU","All","class","group"
"678",-0.372237736850246,"CHFU","All","class","group"
"679",-0.387156781924686,"CHFU","All","class","group"
"680",-0.390561910848963,"CHFU","All","class","group"
"681",-0.448724326306552,"CHFU","All","class","group"
"682",-0.337223494251068,"CHFU","All","class","group"
"683",-0.323557433171206,"CHFU","All","class","group"
"684",-0.323653321919247,"CHFU","All","class","group"
"685",-0.271707870407274,"CHFU","All","class","group"
"686",-0.2633482146956,"CHFU","All","class","group"
"687",-0.249198880833846,"CHFU","All","class","group"
"688",-0.481540923894143,"CHFU","All","class","group"
"689",-0.401141411882738,"CHFU","All","class","group"
"690",-0.328891873799742,"CHFU","All","class","group"
"691",-0.0727270867322112,"CHFU","All","class","group"
"692",-0.39274361446753,"CHFU","All","class","group"
"693",-0.427251259391337,"CHFU","All","class","group"
"694",-0.390876188351365,"CHFU","All","class","group"
"695",-0.283772439376366,"CHFU","All","class","group"
"696",-0.321747285863522,"CHFU","All","class","group"
"697",-0.269121685767051,"CHFU","All","class","group"
"698",-0.35683607802798,"CHFU","All","class","group"
"699",-0.363968677103881,"CHFU","All","class","group"
"700",-0.381429222842609,"CHFU","All","class","group"
"701",-0.315470841221532,"CHFU","All","class","group"
"702",-0.554102885520372,"CHFU","All","class","group"
"703",-0.356134532200584,"CHFU","All","class","group"
"704",-0.276722763427471,"CHFU","All","class","group"
"705",-0.35845287223597,"CHFU","All","class","group"
"706",-0.412477102787318,"CHFU","All","class","group"
"707",-0.360921387608383,"CHFU","All","class","group"
"708",-0.313692448667377,"CHFU","All","class","group"
"709",-0.382498190293669,"CHFU","All","class","group"
"710",-0.265644694915172,"CHFU","All","class","group"
"711",-0.458997600777098,"CHFU","All","class","group"
"712",-0.331349199556207,"CHFU","All","class","group"
"713",-0.430092360508439,"CHFU","All","class","group"
"714",-0.353774711001067,"CHFU","All","class","group"
"715",-0.314479632363105,"CHFU","All","class","group"
"716",-0.330197885748583,"CHFU","All","class","group"
"717",-0.320868102970875,"CHFU","All","class","group"
"718",-0.304751469800586,"CHFU","All","class","group"
"719",-0.311295931846575,"CHFU","All","class","group"
"720",-0.365066823507753,"CHFU","All","class","group"
"721",-0.319823284070366,"CHFU","All","class","group"
"722",-0.335813901394388,"CHFU","All","class","group"
"723",-0.340082102423155,"CHFU","All","class","group"
"724",-0.330067887833802,"CHFU","All","class","group"
"725",-0.39162214268854,"CHFU","All","class","group"
"726",-0.354715484763764,"CHFU","All","class","group"
"727",-0.291858671896894,"CHFU","All","class","group"
"728",-0.388456665363478,"CHFU","All","class","group"
"729",-0.34349466682279,"CHFU","All","class","group"
"730",-0.270808108724951,"CHFU","All","class","group"
"731",-0.378168733845507,"CHFU","All","class","group"
"732",-0.431806619316803,"CHFU","All","class","group"
"733",-0.324927964992227,"CHFU","All","class","group"
"734",-0.344178014237349,"CHFU","All","class","group"
"735",-0.375075557892935,"CHFU","All","class","group"
"736",-0.404149705122458,"CHFU","All","class","group"
"737",-0.376959998828284,"CHFU","All","class","group"
"738",-0.297450455490693,"CHFU","All","class","group"
"739",-0.392698871427078,"CHFU","All","class","group"
"740",-0.375504036094035,"CHFU","All","class","group"
"741",-0.400144293651016,"CHFU","All","class","group"
"742",-0.351758557732541,"CHFU","All","class","group"
"743",-0.263344806224542,"CHFU","All","class","group"
"744",-0.32239189335211,"CHFU","All","class","group"
"745",-0.338759831905697,"CHFU","All","class","group"
"746",-0.303749629339328,"CHFU","All","class","group"
"747",-0.344540910191958,"CHFU","All","class","group"
"748",-0.382245092351158,"CHFU","All","class","group"
"749",-0.343760298035054,"CHFU","All","class","group"
"750",-0.399209652359118,"CHFU","All","class","group"
"751",-0.288538716440361,"CHFU","All","class","group"
"752",-0.309913096944011,"CHFU","All","class","group"
"753",-0.356726076277844,"CHFU","All","class","group"
"754",-0.342877406220133,"CHFU","All","class","group"
"755",-0.263969475855777,"CHFU","All","class","group"
"756",-0.338770792289088,"CHFU","All","class","group"
"757",-0.375703305914059,"CHFU","All","class","group"
"758",-0.368867257006412,"CHFU","All","class","group"
"759",-0.356616572911436,"CHFU","All","class","group"
"760",-0.341638992789166,"CHFU","All","class","group"
"761",-0.318724150877616,"CHFU","All","class","group"
"762",-0.287913748767863,"CHFU","All","class","group"
"763",-0.341128897161694,"CHFU","All","class","group"
"764",-0.406587028829468,"CHFU","All","class","group"
"765",-0.431248395037504,"CHFU","All","class","group"
"766",-0.307369219245217,"CHFU","All","class","group"
"767",-0.48010936781334,"CHFU","All","class","group"
"768",-0.268109461970247,"CHFU","All","class","group"
"769",-0.376338406655939,"CHFU","All","class","group"
"770",-0.364155461040281,"CHFU","All","class","group"
"771",-0.394788176616814,"CHFU","All","class","group"
"772",-0.37128878404579,"CHFU","All","class","group"
"773",-0.350976769358122,"CHFU","All","class","group"
"774",-0.359386918688859,"CHFU","All","class","group"
"775",-0.337700552094234,"CHFU","All","class","group"
"776",-0.314961561810648,"CHFU","All","class","group"
"777",-0.379128513739428,"CHFU","All","class","group"
"778",-0.421248859812914,"CHFU","All","class","group"
"779",-0.330856400558099,"CHFU","All","class","group"
"780",-0.415777514167692,"CHFU","All","class","group"
"781",-0.403709187835175,"CHFU","All","class","group"
"782",-0.353860467873837,"CHFU","All","class","group"
"783",-0.325854898845841,"CHFU","All","class","group"
"784",-0.32946865408784,"CHFU","All","class","group"
"785",-0.2916092865477,"CHFU","All","class","group"
"786",-0.49857743126565,"CHFU","All","class","group"
"787",-0.305454784259346,"CHFU","All","class","group"
"788",-0.374887290518195,"CHFU","All","class","group"
"789",-0.398725591793458,"CHFU","All","class","group"
"790",-0.295746224879882,"CHFU","All","class","group"
"791",-0.328590014762361,"CHFU","All","class","group"
"792",-0.362998163549854,"CHFU","All","class","group"
"793",-0.307795525401261,"CHFU","All","class","group"
"794",-0.387066970944702,"CHFU","All","class","group"
"795",-0.374042269666947,"CHFU","All","class","group"
"796",-0.38789251057742,"CHFU","All","class","group"
"797",-0.250261664966004,"CHFU","All","class","group"
"798",-0.243908328180864,"CHFU","All","class","group"
"799",-0.295943638209129,"CHFU","All","class","group"
"800",-0.353568208741832,"CHFU","All","class","group"
"801",-0.415288870771945,"CHFU","All","class","group"
"802",-0.377397145142685,"CHFU","All","class","group"
"803",-0.331344818899688,"CHFU","All","class","group"
"804",-0.328203166864886,"CHFU","All","class","group"
"805",-0.436961146168515,"CHFU","All","class","group"
"806",-0.333698496453699,"CHFU","All","class","group"
"807",-0.310055955666086,"CHFU","All","class","group"
"808",-0.265710005808355,"CHFU","All","class","group"
"809",-0.333600554279762,"CHFU","All","class","group"
"810",-0.153826883944766,"CHFU","All","class","group"
"811",-0.356296800627377,"CHFU","All","class","group"
"812",-0.367200578747019,"CHFU","All","class","group"
"813",-0.3714446270065,"CHFU","All","class","group"
"814",-0.331200862518138,"CHFU","All","class","group"
"815",-0.427710488057222,"CHFU","All","class","group"
"816",-0.259908021885557,"CHFU","All","class","group"
"817",-0.384028861208442,"CHFU","All","class","group"
"818",-0.267957727614486,"CHFU","All","class","group"
"819",-0.293609200784519,"CHFU","All","class","group"
"820",-0.403012248145781,"CHFU","All","class","group"
"821",-0.362194252154897,"CHFU","All","class","group"
"822",-0.380370509254932,"CHFU","All","class","group"
"823",-0.366102827022054,"CHFU","All","class","group"
"824",-0.335688601723644,"CHFU","All","class","group"
"825",-0.350477661416957,"CHFU","All","class","group"
"826",-0.351622215355862,"CHFU","All","class","group"
"827",-0.269920199023065,"CHFU","All","class","group"
"828",-0.347055438636627,"CHFU","All","class","group"
"829",-0.379109720602232,"CHFU","All","class","group"
"830",-0.403910251960868,"CHFU","All","class","group"
"831",-0.29950958410017,"CHFU","All","class","group"
"832",-0.415528026476288,"CHFU","All","class","group"
"833",-0.348771784786437,"CHFU","All","class","group"
"834",-0.397220501856515,"CHFU","All","class","group"
"835",-0.262742634683927,"CHFU","All","class","group"
"836",-0.346839960114295,"CHFU","All","class","group"
