plot,subplot,focal,fruit,chfu,scla,lema,cete,soas,pain,anar,poma,spru,homa,bema,chmi,meel,mepo,mesu,plco,pomo,saso,susp,day,month,year,comments,achi,arte,NewGrass,pupa,observers
5,E3,PAIN,2,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,E3,PLCO,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,E4,PAIN,1,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,E6,MEEL,10,0,0,1,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,E6,PAIN,1,0,0,2,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,E6,PAIN,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F1,PAIN,1,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F2,PAIN,1,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F4,CETE,3,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F4,MESU,168,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F4,PAIN,2,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F5,CETE,4,0,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F5,PAIN,1,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
5,F5,PAIN,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,A2,PAIN,5,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,A3,PAIN,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,A4,PAIN,5,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,A6,PAIN,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B1,PAIN,4,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B1,PLCO,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B1,PLCO,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B2,PAIN,3,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B3,PAIN,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B4,PAIN,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,B5,PAIN,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C1,PAIN,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C1,PLCO,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C2,PAIN,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C3,PAIN,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C4,PAIN,2,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,C5,PAIN,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D1,CETE,2,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D1,PAIN,3,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D2,PAIN,4,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D3,PAIN,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D4,PAIN,3,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D5,CETE,4,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D5,PAIN,1,0,0,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,D5,PLCO,1,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E1,PAIN,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E2,PAIN,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E3,CETE,9,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E3,CETE,14,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E3,PAIN,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E3,PLCO,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E4,PAIN,2,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,E5,PAIN,1,0,0,0,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F2,PAIN,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F4,CETE,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F4,PAIN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F4,PLCO,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F6,CETE,3,0,0,0,2,0,1,0,0,0,6,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
6,F6,PAIN,1,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,7,5,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A1,BEMA,17,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A1,HOMA,3,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A1,LEMA,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A2,BEMA,10,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A2,CHFU,1,0,6,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A2,HOMA,1,0,3,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A2,LEMA,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A2,SCLA,1,1,5,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A3,BEMA,8,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A3,CHFU,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A3,LEMA,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A3,SCLA,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A4,BEMA,17,0,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A4,CHFU,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A4,LEMA,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A4,SCLA,1,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A5,BEMA,9,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A5,CHFU,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A5,LEMA,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A5,SCLA,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A6,BEMA,11,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A6,LEMA,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,A6,SCLA,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B1,BEMA,21,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B1,CHFU,2,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B1,HOMA,1,0,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B1,LEMA,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B1,SCLA,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B2,BEMA,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B2,CHFU,4,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B2,LEMA,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B2,SCLA,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B2,SOAS,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B3,BEMA,11,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B3,CHFU,3,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B3,HOMA,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B3,LEMA,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B4,CHFU,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B4,HOMA,2,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B4,LEMA,2,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B5,BEMA,8,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B5,LEMA,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B6,LEMA,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,B6,SCLA,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,BEMA,5,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,BEMA,7,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,CHFU,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,CHFU,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,LEMA,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C1,SCLA,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,BEMA,22,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,CHFU,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,HOMA,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,LEMA,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,SCLA,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C2,SOAS,3,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C3,BEMA,6,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C3,CHFU,8,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C3,LEMA,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C3,SCLA,1,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C4,BEMA,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C4,LEMA,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C5,LEMA,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C5,SCLA,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C6,BEMA,28,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C6,CHFU,3,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C6,LEMA,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C6,SCLA,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,second of the plot,0,0,0,0,"Lisa-David, Oscar-Elena"
1,C6,SCLA,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D1,BEMA,10,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D1,CHFU,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D1,LEMA,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D1,SCLA,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D2,BEMA,7,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D2,CHFU,3,0,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D2,HOMA,1,0,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D2,LEMA,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D2,SCLA,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D3,BEMA,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D3,CHFU,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D3,LEMA,2,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D3,SCLA,1,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D4,BEMA,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D4,BEMA,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D4,CHFU,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D4,LEMA,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D4,SCLA,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D5,BEMA,11,0,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D5,CHFU,7,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D5,LEMA,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D5,SCLA,1,0,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D6,BEMA,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D6,LEMA,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,D6,SCLA,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,BEMA,13,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,BEMA,30,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,LEMA,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,SCLA,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,SOAS,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E1,SOAS,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E2,BEMA,12,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E2,LEMA,1,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E3,BEMA,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E3,LEMA,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E3,SCLA,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E4,BEMA,52,0,1,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E4,LEMA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
1,E4,SCLA,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,9,4,2021,0,0,0,0,0,"Lisa-David, Oscar-Elena"
