day,month,year,plot,focal,subplot,code.plant,family,class,fruit,seed,abundance
16,4,2020,8,LEMA,D3,MESU,Fabaceae,Forb,3,0.4713849858887939,1
16,4,2020,8,LEMA,D3,FRPU,Frankeniaceae,Forb,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,CETE,Gentianaceae,Forb,3,0.4713849858887939,10
16,4,2020,8,LEMA,D3,LYTR,Lythraceae,Forb,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,PLCO,Plantaginaceae,Forb,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,ANAR,Primulacea,Forb,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,RAPE,Ranunculuc,Forb,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,HOMA,Poaceae,Grass,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,PAIN,Poaceae,Grass,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,POMA,Poaceae,Grass,3,0.4713849858887939,0
16,4,2020,8,LEMA,D3,POMO,Poaceae,Grass,3,0.4713849858887939,0
1,4,2020,9,CHFU,B6,BEMA,Amaranthaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,SASO,Amaranthaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,SUSP,Amaranthaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,ACHI,Asteraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,CHFU,Asteraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,CHMI,Asteraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,LEMA,Asteraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,PUPA,Asteraceae,Forb,1,0.6893573024423015,2
1,4,2020,9,CHFU,B6,SCLA,Asteraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,SOAS,Asteraceae,Forb,1,0.6893573024423015,2
1,4,2020,9,CHFU,B6,COSQ,Brassicaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,SPRU,Caryophyllaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,MEEL,Fabaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,MEPO,Fabaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,MESU,Fabaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,FRPU,Frankeniaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,CETE,Gentianaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,LYTR,Lythraceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,PLCO,Plantaginaceae,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,ANAR,Primulacea,Forb,1,0.6893573024423015,1
1,4,2020,9,CHFU,B6,RAPE,Ranunculuc,Forb,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,HOMA,Poaceae,Grass,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,PAIN,Poaceae,Grass,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,POMA,Poaceae,Grass,1,0.6893573024423015,0
1,4,2020,9,CHFU,B6,POMO,Poaceae,Grass,1,0.6893573024423015,0
16,4,2020,7,LEMA,F2,BEMA,Amaranthaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,SASO,Amaranthaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,SUSP,Amaranthaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,ACHI,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,CHFU,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,CHMI,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,LEMA,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,PUPA,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,SCLA,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,SOAS,Asteraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,COSQ,Brassicaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,SPRU,Caryophyllaceae,Forb,1,0.7122751854450556,3
16,4,2020,7,LEMA,F2,MEEL,Fabaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,MEPO,Fabaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,MESU,Fabaceae,Forb,1,0.7122751854450556,2
16,4,2020,7,LEMA,F2,FRPU,Frankeniaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,CETE,Gentianaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,LYTR,Lythraceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,PLCO,Plantaginaceae,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,ANAR,Primulacea,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,RAPE,Ranunculuc,Forb,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,HOMA,Poaceae,Grass,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,PAIN,Poaceae,Grass,1,0.7122751854450556,2
16,4,2020,7,LEMA,F2,POMA,Poaceae,Grass,1,0.7122751854450556,0
16,4,2020,7,LEMA,F2,POMO,Poaceae,Grass,1,0.7122751854450556,0
9,4,2019,5,HOMA,F1,BEMA,Amaranthaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,SASO,Amaranthaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,SUSP,Amaranthaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,ACHI,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,CHFU,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,CHMI,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,LEMA,Asteraceae,Forb,1,0.9501636815606379,2
9,4,2019,5,HOMA,F1,PUPA,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,SCLA,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,SOAS,Asteraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,COSQ,Brassicaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,SPRU,Caryophyllaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,MEEL,Fabaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,MEPO,Fabaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,MESU,Fabaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,FRPU,Frankeniaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,CETE,Gentianaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,LYTR,Lythraceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,PLCO,Plantaginaceae,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,ANAR,Primulacea,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,RAPE,Ranunculuc,Forb,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,HOMA,Poaceae,Grass,1,0.9501636815606379,30
9,4,2019,5,HOMA,F1,PAIN,Poaceae,Grass,1,0.9501636815606379,0
9,4,2019,5,HOMA,F1,POMA,Poaceae,Grass,1,0.9501636815606379,1
9,4,2019,5,HOMA,F1,POMO,Poaceae,Grass,1,0.9501636815606379,0
23,4,2020,5,HOMA,C4,BEMA,Amaranthaceae,Forb,3,1.0865112081153385,1
23,4,2020,5,HOMA,C4,SASO,Amaranthaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,SUSP,Amaranthaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,ACHI,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,CHFU,Asteraceae,Forb,3,1.0865112081153385,1
23,4,2020,5,HOMA,C4,CHMI,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,LEMA,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,PUPA,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,SCLA,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,SOAS,Asteraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,COSQ,Brassicaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,SPRU,Caryophyllaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,MEEL,Fabaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,MEPO,Fabaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,MESU,Fabaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,FRPU,Frankeniaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,CETE,Gentianaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,LYTR,Lythraceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,PLCO,Plantaginaceae,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,ANAR,Primulacea,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,RAPE,Ranunculuc,Forb,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,HOMA,Poaceae,Grass,3,1.0865112081153385,3
23,4,2020,5,HOMA,C4,PAIN,Poaceae,Grass,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,POMA,Poaceae,Grass,3,1.0865112081153385,0
23,4,2020,5,HOMA,C4,POMO,Poaceae,Grass,3,1.0865112081153385,0
1,4,2020,8,CHFU,D4,BEMA,Amaranthaceae,Forb,1,1.262878812269615,1
1,4,2020,8,CHFU,D4,SASO,Amaranthaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,SUSP,Amaranthaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,ACHI,Asteraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,CHFU,Asteraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,CHMI,Asteraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,LEMA,Asteraceae,Forb,1,1.262878812269615,4
1,4,2020,8,CHFU,D4,PUPA,Asteraceae,Forb,1,1.262878812269615,4
1,4,2020,8,CHFU,D4,SCLA,Asteraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,SOAS,Asteraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,COSQ,Brassicaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,SPRU,Caryophyllaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,MEEL,Fabaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,MEPO,Fabaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,MESU,Fabaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,FRPU,Frankeniaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,CETE,Gentianaceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,LYTR,Lythraceae,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,PLCO,Plantaginaceae,Forb,1,1.262878812269615,2
1,4,2020,8,CHFU,D4,ANAR,Primulacea,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,RAPE,Ranunculuc,Forb,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,HOMA,Poaceae,Grass,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,PAIN,Poaceae,Grass,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,POMA,Poaceae,Grass,1,1.262878812269615,0
1,4,2020,8,CHFU,D4,POMO,Poaceae,Grass,1,1.262878812269615,0
9,4,2019,4,HOMA,B6,BEMA,Amaranthaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,SASO,Amaranthaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,SUSP,Amaranthaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,ACHI,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,CHFU,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,CHMI,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,LEMA,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,PUPA,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,SCLA,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,SOAS,Asteraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,COSQ,Brassicaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,SPRU,Caryophyllaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,MEEL,Fabaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,MEPO,Fabaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,MESU,Fabaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,FRPU,Frankeniaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,CETE,Gentianaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,LYTR,Lythraceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,PLCO,Plantaginaceae,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,ANAR,Primulacea,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,RAPE,Ranunculuc,Forb,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,HOMA,Poaceae,Grass,1,1.362529936593968,40
9,4,2019,4,HOMA,B6,PAIN,Poaceae,Grass,1,1.362529936593968,0
9,4,2019,4,HOMA,B6,POMA,Poaceae,Grass,1,1.362529936593968,5
9,4,2019,4,HOMA,B6,POMO,Poaceae,Grass,1,1.362529936593968,0
1,4,2020,1,CHFU,F5,BEMA,Amaranthaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,SASO,Amaranthaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,SUSP,Amaranthaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,ACHI,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,CHFU,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,CHMI,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,LEMA,Asteraceae,Forb,1,1.7258587142507615,3
1,4,2020,1,CHFU,F5,PUPA,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,SCLA,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,SOAS,Asteraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,COSQ,Brassicaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,SPRU,Caryophyllaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,MEEL,Fabaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,MEPO,Fabaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,MESU,Fabaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,FRPU,Frankeniaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,CETE,Gentianaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,LYTR,Lythraceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,PLCO,Plantaginaceae,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,ANAR,Primulacea,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,RAPE,Ranunculuc,Forb,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,HOMA,Poaceae,Grass,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,PAIN,Poaceae,Grass,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,POMA,Poaceae,Grass,1,1.7258587142507615,0
1,4,2020,1,CHFU,F5,POMO,Poaceae,Grass,1,1.7258587142507615,0
26,3,2019,1,LEMA,B4,BEMA,Amaranthaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,SASO,Amaranthaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,SUSP,Amaranthaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,ACHI,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,CHFU,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,CHMI,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,LEMA,Asteraceae,Forb,3,2.1457238385350728,2
26,3,2019,1,LEMA,B4,PUPA,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,SCLA,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,SOAS,Asteraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,COSQ,Brassicaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,SPRU,Caryophyllaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,MEEL,Fabaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,MEPO,Fabaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,MESU,Fabaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,FRPU,Frankeniaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,CETE,Gentianaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,LYTR,Lythraceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,PLCO,Plantaginaceae,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,ANAR,Primulacea,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,RAPE,Ranunculuc,Forb,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,HOMA,Poaceae,Grass,3,2.1457238385350728,20
26,3,2019,1,LEMA,B4,PAIN,Poaceae,Grass,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,POMA,Poaceae,Grass,3,2.1457238385350728,0
26,3,2019,1,LEMA,B4,POMO,Poaceae,Grass,3,2.1457238385350728,0
23,4,2020,5,CHFU,B6,BEMA,Amaranthaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,SASO,Amaranthaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,SUSP,Amaranthaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,ACHI,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,CHFU,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,CHMI,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,LEMA,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,PUPA,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,SCLA,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,SOAS,Asteraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,COSQ,Brassicaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,SPRU,Caryophyllaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,MEEL,Fabaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,MEPO,Fabaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,MESU,Fabaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,FRPU,Frankeniaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,CETE,Gentianaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,LYTR,Lythraceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,PLCO,Plantaginaceae,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,ANAR,Primulacea,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,RAPE,Ranunculuc,Forb,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,HOMA,Poaceae,Grass,1,2.1797142003366554,12
23,4,2020,5,CHFU,B6,PAIN,Poaceae,Grass,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,POMA,Poaceae,Grass,1,2.1797142003366554,0
23,4,2020,5,CHFU,B6,POMO,Poaceae,Grass,1,2.1797142003366554,0
9,4,2021,3,HOMA,B6,BEMA,Amaranthaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,SASO,Amaranthaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,SUSP,Amaranthaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,ACHI,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,CHFU,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,CHMI,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,LEMA,Asteraceae,Forb,1,2.1856597405782088,3
9,4,2021,3,HOMA,B6,PUPA,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,SCLA,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,SOAS,Asteraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,COSQ,Brassicaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,SPRU,Caryophyllaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,MEEL,Fabaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,MEPO,Fabaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,MESU,Fabaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,FRPU,Frankeniaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,CETE,Gentianaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,LYTR,Lythraceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,PLCO,Plantaginaceae,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,ANAR,Primulacea,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,RAPE,Ranunculuc,Forb,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,HOMA,Poaceae,Grass,1,2.1856597405782088,8
9,4,2021,3,HOMA,B6,PAIN,Poaceae,Grass,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,POMA,Poaceae,Grass,1,2.1856597405782088,0
9,4,2021,3,HOMA,B6,POMO,Poaceae,Grass,1,2.1856597405782088,0
16,4,2020,7,LEMA,D4,BEMA,Amaranthaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,SASO,Amaranthaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,SUSP,Amaranthaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,ACHI,Asteraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,CHFU,Asteraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,CHMI,Asteraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,LEMA,Asteraceae,Forb,2,2.222072068647558,5
16,4,2020,7,LEMA,D4,PUPA,Asteraceae,Forb,2,2.222072068647558,1
16,4,2020,7,LEMA,D4,SCLA,Asteraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,SOAS,Asteraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,COSQ,Brassicaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,SPRU,Caryophyllaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,MEEL,Fabaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,MEPO,Fabaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,MESU,Fabaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,FRPU,Frankeniaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,CETE,Gentianaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,LYTR,Lythraceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,PLCO,Plantaginaceae,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,ANAR,Primulacea,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,RAPE,Ranunculuc,Forb,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,HOMA,Poaceae,Grass,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,PAIN,Poaceae,Grass,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,POMA,Poaceae,Grass,2,2.222072068647558,0
16,4,2020,7,LEMA,D4,POMO,Poaceae,Grass,2,2.222072068647558,0
9,4,2019,9,HOMA,E1,BEMA,Amaranthaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,SASO,Amaranthaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,SUSP,Amaranthaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,ACHI,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,CHFU,Asteraceae,Forb,1,2.2340950139423783,2
9,4,2019,9,HOMA,E1,CHMI,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,LEMA,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,PUPA,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,SCLA,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,SOAS,Asteraceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,COSQ,Brassicaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,SPRU,Caryophyllaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,MEEL,Fabaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,MEPO,Fabaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,MESU,Fabaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,FRPU,Frankeniaceae,Forb,1,2.2340950139423783,0
9,4,2019,9,HOMA,E1,CETE,Gentianaceae,Forb,1,2.2340950139423783,1
